rank,num_parameters,best_epoch,best_val_ssim,best_val_psnr,best_val_mae,best_val_loss,config_id,experiment_name,seed,model_name,channels,normalization,activation,group_count,upsampling,family_specific_config,lr,weight_decay,loss_name,l1_weight,ssim_weight,epochs,validation_rate,batch_size,num_workers,mixed_precision,deterministic,monitor,mode_monitor,min_delta,patience,tie_breaker,mode_tie_breaker
31,1957127,100,0.8674433827400208,21.728775024414062,0.07745648175477982,0.10663768044416455,9080a74b217f,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
32,1957127,100,0.8674100637435913,21.72170066833496,0.07718528807163239,0.09768206820539806,483198a32329,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.05}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
33,1957127,90,0.8673755526542664,21.90166473388672,0.07501652091741562,0.09557198657505754,6daf90eff086,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
34,1957127,101,0.8673691749572754,21.886011123657227,0.07480825483798981,0.10419729287209718,28320d22c4d3,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
35,1957127,103,0.8673544526100159,21.77840805053711,0.0764816626906395,0.0970607367546662,94e2a7b44290,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.05}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
36,1957127,100,0.8672983050346375,21.714563369750977,0.07710699737071991,0.1065061256505441,2bf044cfcdf7,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
37,2042471,89,0.8672650456428528,21.730844497680664,0.07785109430551529,0.10755392056012499,96b3a016bf8a,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.05}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
38,1957127,89,0.8672457933425903,21.754323959350586,0.07622478157281876,0.1054980274343836,df111d86feed,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
39,2042471,113,0.8672453165054321,21.94978904724121,0.07565879821777344,0.10506975251263466,fc6b6b18d8b1,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
40,2042471,84,0.8672350645065308,21.704553604125977,0.07661616057157516,0.09714073838963025,d3dc74639603,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
41,2042471,84,0.8671248555183411,21.894609451293945,0.07581283897161484,0.09637658265621765,ffec6ca35449,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
42,1957127,91,0.8670536279678345,21.806467056274414,0.07572197914123535,0.10512889662514562,b6686de688a4,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
43,1957127,91,0.8669238090515137,21.787282943725586,0.07590728998184204,0.09632930159568787,e9da7041ec7a,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.0}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
44,2042471,89,0.8668928742408752,21.774328231811523,0.07638045400381088,0.0968677753555602,5a106df93b79,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
45,2042471,84,0.8668389320373535,21.79448699951172,0.07614940404891968,0.09709256455518198,682dc0142653,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.05}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
46,2042471,83,0.8667880296707153,21.846940994262695,0.07623086124658585,0.09717291042856548,fc6f24ad6ace,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
47,1957127,74,0.8667144179344177,21.69419288635254,0.0763336569070816,0.0970651464185853,dbbe8e7cbaa3,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.05}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
48,2042471,108,0.866685152053833,22.00894546508789,0.07463272660970688,0.10373661537533221,6a157f0536a8,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
49,1957127,114,0.8666499257087708,21.670713424682617,0.07678204029798508,0.09746846070756084,3239eee22c85,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
50,1957127,87,0.866629421710968,21.745473861694336,0.07580748200416565,0.1055455756360206,ba08a040be09,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.05}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
51,2042471,95,0.8666278719902039,21.631099700927734,0.07822991907596588,0.10719167354746141,ff2c78edb1bb,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
52,1957127,92,0.8666271567344666,21.86334228515625,0.07579869031906128,0.09661719267782957,85486787a0ac,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.05}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
53,2042471,73,0.8665595054626465,21.689807891845703,0.0767836719751358,0.09751513362794682,568644ceec23,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
54,1957127,92,0.8665353655815125,21.706775665283203,0.07720522582530975,0.10652136197988538,3c1f7fe943d5,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
55,2042471,84,0.8665233850479126,21.6638240814209,0.07709968090057373,0.10662421044232188,2ca8a40ba37c,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
56,1957127,103,0.866449236869812,21.746471405029297,0.0768381729722023,0.09737001359462738,d8b0cde13d34,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
57,2042471,87,0.8664368987083435,21.817045211791992,0.07673955708742142,0.10640301695768384,3f8e5a21e4d7,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
58,1957127,100,0.8662897348403931,21.734601974487305,0.07650472223758698,0.09711715708608212,d3354f4f241c,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.1, ""consistency_weight"": 0.02}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
59,2042471,80,0.8662854433059692,21.97395896911621,0.07529536634683609,0.10523796643035999,33e6436aeab3,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
60,2042471,117,0.8662753105163574,21.768898010253906,0.07681777328252792,0.10596530798120775,4b0e3cda0ae7,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.85, ""exposure_max"": 1.15, ""gamma_min"": 0.85, ""gamma_max"": 1.15, ""color_temperature_delta"": 0.05, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.015}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
61,1957127,83,0.8662625551223755,21.862640380859375,0.07513786852359772,0.10448789369800816,4ab65570403c,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.1, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.0}}",0.0005,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
62,2042471,87,0.8662515878677368,21.76187515258789,0.07637891173362732,0.10635965090730916,37c91bc4c5bb,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 64, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0002,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
63,1957127,69,0.8661753535270691,21.67429542541504,0.07672522962093353,0.10654478271802266,ca5bfde483dd,ecl_far_grid_seed_0_screening,0,ecl_far,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""refinement_channels"": 32, ""residual_scale"": 0.2, ""sensitivity_train"": {""exposure_min"": 0.9, ""exposure_max"": 1.1, ""gamma_min"": 0.9, ""gamma_max"": 1.1, ""color_temperature_delta"": 0.03, ""noise_sigma_min"": 0.0, ""noise_sigma_max"": 0.01}, ""sensitivity_eval"": {""exposure_factor"": 1.08, ""gamma"": 0.92, ""color_temperature_delta"": 0.02}}, ""loss"": {""initial_weight"": 0.2, ""consistency_weight"": 0.02}}",0.0003,0.0001,ecl_far,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
